Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Date,Time,Payment,cogs,Rating
641-96-3695,D,Red Deer,Member,Female,Fashion accessories,43.46,6.0,13.038,2019-02-07,17:55:00,Ewallet,260.76,8.0
744-82-9138,D,Red Deer,Non-member,Male,Fashion accessories,86.13,2.0,8.613,2019-02-07,17:59:00,Cash,172.26,
214-17-6927,D,Red Deer,Non-member,Female,Food and beverages,16.48,6.0,4.944,2019-02-07,18:23:00,Ewallet,98.88,10.0
868-81-1752,C,Edmonton,Non-member,Male,Home and lifestyle,22.02,9.0,9.909,2019-02-07,18:48:00,Cash,198.18,
374-38-5555,C,Edmonton,Non-member,Female,Fashion accessories,63.71,5.0,15.9275,2019-02-07,19:30:00,Ewallet,318.55,
533-33-5337,C,Edmonton,Non-member,Male,Electronic accessories,79.39,10.0,39.695,2019-02-07,20:24:00,Cash,793.9,6.0
373-73-7910,A,Calgary,Non-member,Male,Sports and travel,86.31,7.0,30.2085,2019-02-08,10:37:00,Ewallet,604.17,5.0
732-04-5373,C,Edmonton,Member,Male,Home and lifestyle,46.47,4.0,9.294,2019-02-08,10:53:00,Cash,185.88,7.0
181-82-6255,C,Edmonton,Non-member,Female,Home and lifestyle,16.37,6.0,4.911,2019-02-08,10:58:00,Cash,98.22,7.0
549-84-7482,C,Edmonton,Non-member,Female,Sports and travel,90.28,9.0,40.626,2019-02-08,11:15:00,Ewallet,812.52,2.0
756-49-0168,B,Calgary,Member,Male,Fashion accessories,19.7,1.0,0.985,2019-02-08,11:39:00,Ewallet,19.7,10.0
815-04-6282,D,Red Deer,Member,Female,Sports and travel,64.97,5.0,16.2425,2019-02-08,12:52:00,Credit card,324.85,6.0
271-88-8734,D,Red Deer,Member,Female,Fashion accessories,97.21,10.0,48.605,2019-02-08,13:00:00,Credit card,972.1,10.0
354-25-5821,C,Edmonton,Member,Female,Sports and travel,69.12,6.0,20.736,2019-02-08,13:03:00,Cash,414.72,6.0
440-59-5691,A,Calgary,Member,Female,Health and beauty,37.15,7.0,13.0025,2019-02-08,13:12:00,Credit card,260.05,8.0
830-58-2383,C,Edmonton,Non-member,,Home and lifestyle,31.75,4.0,6.35,2019-02-08,15:26:00,Cash,127.0,9.0
649-29-6775,C,Edmonton,Non-member,Male,Fashion accessories,33.52,1.0,1.676,2019-02-08,15:31:00,Cash,33.52,7.0
687-47-8271,B,Calgary,Non-member,Male,Fashion accessories,98.98,10.0,49.49,2019-02-08,16:20:00,Credit card,989.8,10.0
130-98-8941,D,Red Deer,Non-member,Male,Fashion accessories,64.26,7.0,22.491,2019-02-09,10:00:00,Cash,449.82,6.0
746-19-0921,D,Red Deer,Non-member,,Food and beverages,21.58,1.0,1.079,2019-02-09,10:02:00,Ewallet,21.58,7.0
428-83-5800,D,Red Deer,Member,Female,Food and beverages,21.08,3.0,3.162,2019-02-09,10:25:00,Cash,63.24,7.0
447-15-7839,B,Calgary,Member,Female,Sports and travel,22.24,10.0,11.12,2019-02-09,11:00:00,Cash,222.4,1.0
200-40-6154,C,Edmonton,Member,Male,Home and lifestyle,65.91,6.0,19.773,2019-02-09,11:45:00,Cash,395.46,6.0
509-10-0516,C,Edmonton,Non-member,Male,Home and lifestyle,45.97,4.0,9.194,2019-02-09,12:02:00,Ewallet,183.88,
871-39-9221,D,Red Deer,Non-member,Female,Electronic accessories,12.45,6.0,3.735,2019-02-09,13:11:00,Cash,74.7,
727-02-1313,B,Calgary,Member,Male,Food and beverages,31.84,1.0,1.592,2019-02-09,13:22:00,Cash,31.84,8.0
602-80-9671,D,Red Deer,Member,Female,Home and lifestyle,15.95,6.0,4.785,2019-02-09,17:15:00,Credit card,95.7,
450-42-3339,D,Red Deer,Non-member,Male,Health and beauty,84.61,10.0,42.305,2019-02-09,18:58:00,Credit card,846.1,9.0
146-09-5432,A,Calgary,Member,Male,Food and beverages,35.04,9.0,15.768,2019-02-09,19:17:00,Ewallet,315.36,
866-05-7563,C,Edmonton,Member,Female,Electronic accessories,81.4,3.0,12.21,2019-02-09,19:43:00,Cash,244.2,5.0
747-58-7183,C,Edmonton,Non-member,Male,Fashion accessories,57.27,3.0,8.5905,2019-02-09,20:31:00,Ewallet,171.81,
811-03-8790,A,Calgary,Non-member,Female,Electronic accessories,45.48,10.0,22.74,2019-03-01,10:22:00,Credit card,454.8,5.0
470-31-3286,C,Edmonton,Non-member,Male,Health and beauty,14.82,3.0,2.223,2019-03-01,11:30:00,Credit card,44.46,
207-73-1363,C,Edmonton,Non-member,,Health and beauty,69.51,2.0,6.951,2019-03-01,12:15:00,Ewallet,139.02,
189-98-2939,D,Red Deer,Non-member,Male,Fashion accessories,78.55,9.0,35.3475,2019-03-01,13:22:00,Cash,706.95,7.0
153-58-4872,D,Red Deer,Member,Female,Food and beverages,74.89,4.0,14.978,2019-03-01,15:32:00,Ewallet,299.56,
453-63-6187,C,Edmonton,Non-member,,Electronic accessories,27.5,3.0,4.125,2019-03-01,15:40:00,Ewallet,82.5,6.0
247-11-2470,A,Calgary,Member,Female,Fashion accessories,22.32,4.0,4.464,2019-03-01,16:23:00,Credit card,89.28,4.0
220-28-1851,A,Calgary,Non-member,Male,Home and lifestyle,34.73,2.0,3.473,2019-03-01,18:14:00,Ewallet,69.46,10.0
339-96-8318,C,Edmonton,Member,Male,Fashion accessories,81.31,7.0,28.4585,2019-03-01,19:49:00,Ewallet,569.17,6.0
238-45-6950,C,Edmonton,Member,Male,Food and beverages,53.72,1.0,2.686,2019-03-01,20:03:00,Ewallet,53.72,
189-17-4241,A,Calgary,Non-member,Female,Food and beverages,87.67,2.0,8.767,2019-03-10,12:17:00,Credit card,175.34,10.0
607-65-2441,D,Red Deer,Member,Male,Health and beauty,81.95,10.0,40.975,2019-03-10,12:39:00,Credit card,819.5,6.0
596-42-3999,C,Edmonton,Non-member,Male,Food and beverages,18.22,7.0,6.377,2019-03-10,14:04:00,Credit card,127.54,7.0
246-55-6923,D,Red Deer,Member,Female,Home and lifestyle,35.79,9.0,16.1055,2019-03-10,15:06:00,Credit card,322.11,5.0
453-12-7053,D,Red Deer,Non-member,Male,Fashion accessories,45.74,3.0,6.861,2019-03-10,17:38:00,Credit card,137.22,
156-20-0370,C,Edmonton,Non-member,Female,Electronic accessories,25.45,1.0,1.2725,2019-03-10,18:10:00,Credit card,25.45,5.0
668-90-8900,A,Calgary,Non-member,Female,Home and lifestyle,93.69,7.0,32.7915,2019-03-10,18:44:00,Credit card,655.83,10.0
696-90-2548,A,Calgary,Non-member,Male,Sports and travel,25.84,3.0,3.876,2019-03-10,18:55:00,Ewallet,77.52,7.0
790-29-1172,C,Edmonton,Non-member,Female,Food and beverages,57.34,3.0,8.601,2019-03-10,18:59:00,Credit card,172.02,8.0
129-29-8530,B,Calgary,Member,Male,Sports and travel,62.62,5.0,15.655,2019-03-10,19:15:00,Ewallet,313.1,7.0
239-48-4278,B,Calgary,Member,Male,Food and beverages,10.13,7.0,3.5455,2019-03-10,19:35:00,Ewallet,70.91,
745-74-0715,B,Calgary,Non-member,Male,Electronic accessories,58.03,2.0,5.803,2019-03-10,20:46:00,Ewallet,116.06,9.0
656-95-9349,B,Calgary,Member,Female,Health and beauty,68.93,7.0,24.1255,2019-03-11,11:03:00,Credit card,482.51,
448-81-5016,A,Calgary,Non-member,Male,Health and beauty,59.77,2.0,5.977,2019-03-11,12:01:00,Credit card,119.54,6.0
749-81-8133,A,Calgary,Non-member,Female,Fashion accessories,94.67,4.0,18.934,2019-03-11,12:04:00,Cash,378.68,
721-86-6247,A,Calgary,Non-member,Female,Home and lifestyle,63.42,8.0,25.368,2019-03-11,12:55:00,Ewallet,507.36,7.0
892-05-6689,A,Calgary,Non-member,,Home and lifestyle,28.32,5.0,7.08,2019-03-11,13:28:00,Ewallet,141.6,6.0
689-16-9784,D,Red Deer,Non-member,Male,Food and beverages,46.77,6.0,14.031,2019-03-11,13:37:00,Cash,280.62,6.0
319-50-3348,C,Edmonton,Non-member,Female,Home and lifestyle,40.3,2.0,4.03,2019-03-11,15:30:00,Ewallet,80.6,
891-58-8335,C,Edmonton,Member,Female,Sports and travel,29.61,7.0,10.3635,2019-03-11,15:53:00,Cash,207.27,3.0
584-86-7256,D,Red Deer,Member,Male,Sports and travel,34.56,7.0,12.096,2019-03-11,16:07:00,Credit card,241.92,7.0
704-20-4138,D,Red Deer,Member,Female,Health and beauty,29.67,7.0,10.3845,2019-03-11,18:58:00,Credit card,207.69,
214-30-2776,C,Edmonton,Member,Female,Electronic accessories,34.49,5.0,8.6225,2019-03-11,19:44:00,Credit card,172.45,9.0
427-45-9297,C,Edmonton,Member,Female,Home and lifestyle,40.73,7.0,14.2555,2019-03-12,11:01:00,Ewallet,285.11,2.0
152-08-9985,C,Edmonton,Member,Male,Health and beauty,64.36,9.0,28.962,2019-03-12,12:09:00,Credit card,579.24,9.0
253-12-6086,A,Calgary,Member,Female,Sports and travel,98.4,7.0,34.44,2019-03-12,12:43:00,Credit card,688.8,9.0
545-46-3100,C,Edmonton,Member,Female,Electronic accessories,10.59,3.0,1.5885,2019-03-12,13:52:00,Credit card,31.77,9.0
565-17-3836,B,Calgary,Member,Female,Health and beauty,47.67,4.0,9.534,2019-03-12,14:21:00,Cash,190.68,9.0
719-76-3868,D,Red Deer,Member,Male,Food and beverages,94.26,4.0,18.852,2019-03-12,16:30:00,Cash,377.04,9.0
573-10-3877,C,Edmonton,Member,Male,Health and beauty,39.01,1.0,1.9505,2019-03-12,16:46:00,Credit card,39.01,
266-20-6657,A,Calgary,Member,Male,Food and beverages,55.04,7.0,19.264,2019-03-12,19:39:00,Ewallet,385.28,5.0
276-54-0879,C,Edmonton,Non-member,Male,Sports and travel,97.74,4.0,19.548,2019-03-12,19:53:00,Ewallet,390.96,6.0
699-01-4164,D,Red Deer,Non-member,Male,Health and beauty,41.5,4.0,8.3,2019-03-12,19:58:00,Credit card,166.0,8.0
651-61-0874,D,Red Deer,Non-member,Male,Home and lifestyle,46.22,4.0,9.244,2019-03-12,20:04:00,Credit card,184.88,6.0
120-06-4233,D,Red Deer,Non-member,Male,Electronic accessories,30.61,6.0,9.183,2019-03-12,20:36:00,Cash,183.66,9.0
585-03-5943,C,Edmonton,Non-member,Male,Health and beauty,18.11,10.0,9.055,2019-03-13,11:46:00,Ewallet,181.1,6.0
137-74-8729,D,Red Deer,Non-member,Female,Fashion accessories,12.19,8.0,4.876,2019-03-13,12:47:00,Ewallet,97.52,7.0
173-57-2300,D,Red Deer,Member,Male,Sports and travel,0.0,0.0,0.0,2019-03-13,12:51:00,Cash,0.0,0.0
316-01-3952,B,Calgary,Non-member,Female,Food and beverages,54.27,5.0,13.5675,2019-03-13,14:16:00,Ewallet,271.35,5.0
584-66-4073,D,Red Deer,Non-member,Male,Fashion accessories,56.5,1.0,2.825,2019-03-13,15:45:00,Ewallet,56.5,10.0
877-22-3308,A,Calgary,Member,Male,Health and beauty,15.87,10.0,7.935,2019-03-13,16:40:00,Cash,158.7,6.0
655-85-5130,C,Edmonton,Member,Female,Fashion accessories,38.3,4.0,7.66,2019-03-13,19:22:00,Cash,153.2,6.0
101-17-6199,B,Calgary,Non-member,Male,Food and beverages,45.79,7.0,16.0265,2019-03-13,19:44:00,Credit card,320.53,7.0
686-41-0932,C,Edmonton,Non-member,Female,Fashion accessories,34.7,2.0,3.47,2019-03-13,19:48:00,Ewallet,69.4,8.0
336-78-2147,D,Red Deer,Member,Male,Home and lifestyle,63.91,8.0,25.564,2019-03-13,19:52:00,Credit card,511.28,5.0
379-17-6588,D,Red Deer,Non-member,Male,Fashion accessories,59.61,10.0,29.805,2019-03-14,11:07:00,Cash,596.1,
210-30-7976,C,Edmonton,Member,Female,Food and beverages,22.32,4.0,4.464,2019-03-14,11:16:00,Ewallet,89.28,4.0
442-48-3607,B,Calgary,Member,Male,Food and beverages,23.48,2.0,2.348,2019-03-14,11:21:00,Credit card,46.96,8.0
189-52-0236,A,Calgary,Non-member,Male,Electronic accessories,99.55,7.0,34.8425,2019-03-14,12:07:00,Cash,696.85,8.0
174-75-0888,C,Edmonton,Non-member,Male,Electronic accessories,21.58,9.0,9.711,2019-03-14,12:32:00,Cash,194.22,7.0
457-12-0244,D,Red Deer,Member,Female,Sports and travel,35.22,6.0,10.566,2019-03-14,13:49:00,Ewallet,211.32,6.0
169-52-4504,B,Calgary,Non-member,Female,Electronic accessories,15.69,3.0,2.3535,2019-03-14,14:13:00,Credit card,47.07,6.0
139-32-4183,A,Calgary,Member,Female,Sports and travel,97.48,9.0,43.866,2019-03-14,14:19:00,Ewallet,877.32,9.0
628-90-8624,C,Edmonton,Member,Male,Health and beauty,82.58,10.0,41.29,2019-03-14,14:41:00,Cash,825.8,5.0
722-13-2115,D,Red Deer,Member,Male,Sports and travel,42.85,1.0,2.1425,2019-03-14,15:36:00,Credit card,42.85,9.0
499-27-7781,C,Edmonton,Non-member,Female,Food and beverages,53.21,8.0,21.284,2019-03-14,16:45:00,Ewallet,425.68,
558-80-4082,A,Calgary,Non-member,Male,Electronic accessories,27.85,7.0,9.7475,2019-03-14,17:20:00,Ewallet,194.95,
808-65-0703,D,Red Deer,Non-member,Male,Home and lifestyle,35.47,4.0,7.094,2019-03-14,17:22:00,Credit card,141.88,7.0
730-70-9830,A,Calgary,Non-member,Female,Home and lifestyle,70.11,6.0,21.033,2019-03-14,17:54:00,Ewallet,420.66,5.0
840-19-2096,D,Red Deer,Member,Male,Electronic accessories,87.91,5.0,21.9775,2019-03-14,18:10:00,Ewallet,439.55,
115-99-4379,C,Edmonton,Member,Female,Fashion accessories,54.73,7.0,19.1555,2019-03-14,19:02:00,Credit card,383.11,8.0
122-61-9553,D,Red Deer,Non-member,Female,Electronic accessories,51.32,9.0,23.094,2019-03-14,19:33:00,Cash,461.88,6.0
373-09-4567,D,Red Deer,Non-member,Male,Food and beverages,77.56,10.0,38.78,2019-03-14,20:35:00,Ewallet,775.6,
595-11-5460,A,Calgary,Non-member,Male,Health and beauty,96.58,2.0,9.658,2019-03-15,10:12:00,Credit card,193.16,
760-54-1821,C,Edmonton,Non-member,,Home and lifestyle,13.59,9.0,6.1155,2019-03-15,10:26:00,Cash,122.31,6.0
359-94-5395,C,Edmonton,Non-member,,Health and beauty,92.78,1.0,4.639,2019-03-15,10:50:00,Credit card,92.78,10.0
542-41-0513,C,Edmonton,Member,Female,Electronic accessories,57.49,4.0,11.498,2019-03-15,11:57:00,Cash,229.96,7.0
273-16-6619,C,Edmonton,Non-member,Male,Home and lifestyle,33.2,2.0,3.32,2019-03-15,12:20:00,Credit card,66.4,
585-11-6748,C,Edmonton,Member,Male,Sports and travel,96.8,3.0,14.52,2019-03-15,13:05:00,Cash,290.4,5.0
154-87-7367,D,Red Deer,Non-member,Male,Home and lifestyle,65.26,8.0,26.104,2019-03-15,14:04:00,Ewallet,522.08,6.0
565-91-4567,C,Edmonton,Non-member,Male,Health and beauty,10.75,8.0,4.3,2019-03-15,14:38:00,Ewallet,86.0,6.0
361-59-0574,C,Edmonton,Member,Male,Sports and travel,90.53,8.0,36.212,2019-03-15,14:48:00,Credit card,724.24,3.0
848-62-7243,A,Calgary,Non-member,Male,Health and beauty,24.89,9.0,11.2005,2019-03-15,15:36:00,Cash,224.01,7.0
605-83-1050,C,Edmonton,Non-member,,Food and beverages,27.18,2.0,2.718,2019-03-15,16:26:00,Ewallet,54.36,3.0
510-09-5628,A,Calgary,Member,Female,Fashion accessories,19.66,10.0,9.83,2019-03-15,18:20:00,Credit card,196.6,7.0
701-69-8742,C,Edmonton,Non-member,Male,Sports and travel,34.37,10.0,17.185,2019-03-16,10:11:00,Ewallet,343.7,7.0
290-68-2984,B,Calgary,Non-member,Male,Home and lifestyle,23.75,4.0,4.75,2019-03-16,11:22:00,Cash,95.0,5.0
727-17-0390,A,Calgary,Non-member,Female,Food and beverages,63.61,5.0,15.9025,2019-03-16,12:43:00,Ewallet,318.05,
210-74-9613,A,Calgary,Non-member,Male,Fashion accessories,97.26,4.0,19.452,2019-03-16,15:33:00,Ewallet,389.04,7.0
578-80-7669,C,Edmonton,Non-member,Male,Sports and travel,74.97,1.0,3.7485,2019-03-16,16:58:00,Cash,74.97,
711-31-1234,C,Edmonton,Non-member,Female,Electronic accessories,95.64,4.0,19.128,2019-03-16,18:51:00,Cash,382.56,8.0
286-43-6208,D,Red Deer,Non-member,Female,Food and beverages,87.8,9.0,39.51,2019-03-16,19:08:00,Cash,790.2,9.0
575-30-8091,A,Calgary,Non-member,Male,Sports and travel,72.5,8.0,29.0,2019-03-16,19:25:00,Ewallet,580.0,9.0
617-15-4209,D,Red Deer,Member,Male,Health and beauty,15.37,2.0,1.537,2019-03-16,19:47:00,Cash,30.74,7.0
152-03-4217,C,Edmonton,Non-member,Female,Home and lifestyle,11.28,9.0,5.076,2019-03-17,11:55:00,Credit card,101.52,4.0
642-30-6693,C,Edmonton,Non-member,Female,Sports and travel,54.51,6.0,16.353,2019-03-17,13:54:00,Ewallet,327.06,2.0
220-68-6701,B,Calgary,Non-member,Female,Home and lifestyle,77.47,4.0,15.494,2019-03-17,16:36:00,Cash,309.88,4.0
320-32-8842,D,Red Deer,Member,Female,Food and beverages,22.62,1.0,1.131,2019-03-17,18:58:00,Cash,22.62,
662-47-5456,D,Red Deer,Member,Male,Fashion accessories,35.19,10.0,17.595,2019-03-17,19:06:00,Credit card,351.9,8.0
880-46-5796,A,Calgary,Member,Male,Sports and travel,76.92,10.0,38.46,2019-03-17,19:53:00,Ewallet,769.2,6.0
420-04-7590,C,Edmonton,Non-member,Male,Home and lifestyle,99.7,3.0,14.955,2019-03-18,11:29:00,Ewallet,299.1,5.0
776-68-1096,C,Edmonton,Non-member,Male,Home and lifestyle,44.12,3.0,6.618,2019-03-18,13:45:00,Credit card,132.36,3.0
256-58-3609,D,Red Deer,Member,,Fashion accessories,91.98,1.0,4.599,2019-03-18,15:29:00,Cash,91.98,10.0
413-20-6708,D,Red Deer,Member,Female,Fashion accessories,51.47,1.0,2.5735,2019-03-18,15:52:00,Ewallet,51.47,8.0
485-30-8700,A,Calgary,Non-member,Female,Sports and travel,33.26,5.0,8.315,2019-03-18,16:10:00,Credit card,166.3,4.0
439-54-7422,A,Calgary,Non-member,Female,Electronic accessories,51.19,4.0,10.238,2019-03-18,17:15:00,Credit card,204.76,5.0
263-87-5680,D,Red Deer,Member,Female,Home and lifestyle,28.53,10.0,14.265,2019-03-18,17:38:00,Ewallet,285.3,8.0
831-07-6050,B,Calgary,Non-member,Male,Electronic accessories,32.71,5.0,8.1775,2019-03-19,11:30:00,Credit card,163.55,10.0
737-88-5876,B,Calgary,Member,Male,Home and lifestyle,23.29,4.0,4.658,2019-03-19,11:52:00,Credit card,93.16,6.0
318-81-2368,D,Red Deer,Non-member,Female,Electronic accessories,46.2,1.0,2.31,2019-03-19,12:16:00,Cash,46.2,6.0
568-90-5112,D,Red Deer,Non-member,Male,Health and beauty,66.14,4.0,13.228,2019-03-19,12:46:00,Credit card,264.56,6.0
850-41-9669,A,Calgary,Non-member,Female,Electronic accessories,75.06,9.0,33.777,2019-03-19,13:25:00,Ewallet,675.54,6.0
548-48-3156,A,Calgary,Member,Female,Food and beverages,83.34,2.0,8.334,2019-03-19,13:37:00,Cash,166.68,8.0
701-23-5550,C,Edmonton,Member,Male,Home and lifestyle,38.81,4.0,7.762,2019-03-19,13:40:00,Ewallet,155.24,
462-78-5240,D,Red Deer,Non-member,Female,Electronic accessories,26.61,2.0,2.661,2019-03-19,14:35:00,Cash,53.22,4.0
593-08-5916,B,Calgary,Non-member,Female,Fashion accessories,15.5,1.0,0.775,2019-03-19,15:23:00,Credit card,15.5,7.0
155-45-3814,D,Red Deer,Member,Female,Electronic accessories,88.55,8.0,35.42,2019-03-19,15:29:00,Ewallet,708.4,5.0
898-04-2717,A,Calgary,Non-member,Male,Fashion accessories,76.4,9.0,34.38,2019-03-19,15:49:00,Ewallet,687.6,8.0
728-88-7867,D,Red Deer,Member,Female,Home and lifestyle,75.53,4.0,15.106,2019-03-19,15:52:00,Ewallet,302.12,8.0
574-22-5561,D,Red Deer,Member,Female,Fashion accessories,82.63,10.0,41.315,2019-03-19,17:08:00,Ewallet,826.3,8.0
716-39-1409,C,Edmonton,Non-member,Male,Health and beauty,30.35,7.0,10.6225,2019-03-19,18:19:00,Cash,212.45,
751-69-0068,D,Red Deer,Non-member,Male,Sports and travel,99.24,9.0,44.658,2019-03-19,19:09:00,Ewallet,893.16,9.0
301-81-8610,C,Edmonton,Member,Male,Fashion accessories,25.42,8.0,10.168,2019-03-19,19:42:00,Credit card,203.36,7.0
878-30-2331,D,Red Deer,Member,Female,Sports and travel,54.55,10.0,27.275,2019-03-02,11:22:00,Credit card,545.5,7.0
636-98-3364,C,Edmonton,Member,Female,Electronic accessories,26.26,3.0,3.939,2019-03-02,12:36:00,Ewallet,78.78,6.0
640-48-5028,C,Edmonton,Member,,Home and lifestyle,88.39,9.0,39.7755,2019-03-02,12:40:00,Cash,795.51,2.0
225-98-1496,D,Red Deer,Non-member,Female,Food and beverages,27.02,3.0,4.053,2019-03-02,13:01:00,Credit card,81.06,
576-31-4774,C,Edmonton,Non-member,Female,Health and beauty,73.41,3.0,11.0115,2019-03-02,13:10:00,Ewallet,220.23,4.0
725-54-0677,A,Calgary,Member,Male,Health and beauty,85.6,7.0,29.96,2019-03-02,13:50:00,Cash,599.2,10.0
565-67-6697,C,Edmonton,Member,Male,Home and lifestyle,27.0,9.0,12.15,2019-03-02,14:16:00,Cash,243.0,5.0
860-73-6466,A,Calgary,Member,Female,Sports and travel,39.47,2.0,3.947,2019-03-02,16:16:00,Credit card,78.94,5.0
607-76-6216,A,Calgary,Member,Female,Fashion accessories,92.49,5.0,23.1225,2019-03-02,16:35:00,Credit card,462.45,9.0
408-26-9866,D,Red Deer,Non-member,Female,Sports and travel,73.98,7.0,25.893,2019-03-02,16:42:00,Ewallet,517.86,4.0
303-96-2227,C,Edmonton,Non-member,Female,Home and lifestyle,97.38,10.0,48.69,2019-03-02,17:16:00,Ewallet,973.8,10.0
549-59-1358,A,Calgary,Member,Male,Sports and travel,88.63,3.0,13.2945,2019-03-02,17:36:00,Ewallet,265.89,6.0
720-72-2436,B,Calgary,Non-member,Male,Food and beverages,66.52,4.0,13.304,2019-03-02,18:14:00,Ewallet,266.08,7.0
172-42-8274,C,Edmonton,Non-member,Female,Electronic accessories,38.27,2.0,3.827,2019-03-02,18:18:00,Credit card,76.54,6.0
346-84-3103,C,Edmonton,Member,Female,Electronic accessories,13.22,5.0,3.305,2019-03-02,19:26:00,Cash,66.1,4.0
825-94-5922,C,Edmonton,Non-member,Male,Sports and travel,25.31,2.0,2.531,2019-03-02,19:26:00,Ewallet,50.62,7.0
817-69-8206,C,Edmonton,Non-member,Female,Electronic accessories,99.73,9.0,44.8785,2019-03-02,19:42:00,Credit card,897.57,9.0
883-17-4236,D,Red Deer,Non-member,Female,Sports and travel,14.39,2.0,1.439,2019-03-02,19:44:00,Credit card,28.78,
451-28-5717,D,Red Deer,Member,Female,Home and lifestyle,83.17,6.0,24.951,2019-03-20,11:23:00,Cash,499.02,7.0
805-86-0265,A,Calgary,Non-member,Male,Home and lifestyle,93.96,9.0,42.282,2019-03-20,11:32:00,Cash,845.64,9.0
509-29-3912,A,Calgary,Member,Female,Sports and travel,38.72,9.0,17.424,2019-03-20,12:24:00,Ewallet,348.48,4.0
514-37-2845,C,Edmonton,Non-member,Male,Fashion accessories,99.25,2.0,9.925,2019-03-20,13:02:00,Cash,198.5,9.0
650-98-6268,C,Edmonton,Member,Female,Food and beverages,20.87,3.0,3.1305,2019-03-20,13:53:00,Credit card,62.61,8.0
632-32-4574,C,Edmonton,Non-member,Male,Sports and travel,75.92,8.0,30.368,2019-03-20,14:14:00,Cash,607.36,6.0
760-90-2357,A,Calgary,Member,Male,Electronic accessories,74.51,6.0,22.353,2019-03-20,15:08:00,Ewallet,447.06,5.0
213-72-6612,A,Calgary,Non-member,,Food and beverages,43.25,2.0,4.325,2019-03-20,15:56:00,Cash,86.5,6.0
537-72-0426,D,Red Deer,Member,Male,Fashion accessories,70.99,10.0,35.495,2019-03-20,16:28:00,Cash,709.9,6.0
102-06-2002,D,Red Deer,Member,Male,Sports and travel,25.25,5.0,6.3125,2019-03-20,17:52:00,Cash,126.25,6.0
142-63-6033,C,Edmonton,Non-member,Male,Home and lifestyle,92.36,5.0,23.09,2019-03-20,19:17:00,Ewallet,461.8,5.0
182-88-2763,C,Edmonton,Member,Male,Food and beverages,79.91,3.0,11.9865,2019-03-20,19:28:00,Credit card,239.73,5.0
436-54-4512,A,Calgary,Member,Female,Food and beverages,91.61,1.0,4.5805,2019-03-20,19:44:00,Cash,91.61,
574-31-8277,C,Edmonton,Member,Male,Fashion accessories,33.63,1.0,1.6815,2019-03-20,19:55:00,Cash,33.63,
828-61-5674,A,Calgary,Member,Male,Sports and travel,44.02,10.0,22.01,2019-03-20,19:57:00,Credit card,440.2,10.0
527-09-6272,B,Calgary,Member,Female,Electronic accessories,28.45,5.0,7.1125,2019-03-21,10:17:00,Credit card,142.25,9.0
512-98-1403,A,Calgary,Member,Female,Electronic accessories,26.48,3.0,3.972,2019-03-21,10:40:00,Ewallet,79.44,5.0
438-01-4015,C,Edmonton,Member,Female,Sports and travel,49.49,4.0,9.898,2019-03-21,15:25:00,Ewallet,197.96,7.0
448-61-3783,A,Calgary,Non-member,,Electronic accessories,90.02,8.0,36.008,2019-03-21,16:08:00,Credit card,720.16,4.0
827-26-2100,A,Calgary,Member,Male,Home and lifestyle,33.84,9.0,15.228,2019-03-21,16:21:00,Ewallet,304.56,9.0
500-02-2261,D,Red Deer,Non-member,Female,Food and beverages,57.29,6.0,17.187,2019-03-21,17:04:00,Ewallet,343.74,6.0
674-56-6360,A,Calgary,Non-member,Male,Electronic accessories,95.15,1.0,4.7575,2019-03-22,14:00:00,Cash,95.15,6.0
550-84-8664,B,Calgary,Non-member,Male,Sports and travel,85.91,5.0,21.4775,2019-03-22,14:33:00,Credit card,429.55,9.0
616-24-2851,C,Edmonton,Member,Female,Fashion accessories,17.87,4.0,3.574,2019-03-22,14:42:00,Ewallet,71.48,6.0
802-43-8934,A,Calgary,Non-member,Male,Home and lifestyle,18.28,1.0,0.914,2019-03-22,15:05:00,Credit card,18.28,8.0
554-53-3790,C,Edmonton,Non-member,,Sports and travel,37.02,6.0,11.106,2019-03-22,18:33:00,Cash,222.12,4.0
886-18-2897,B,Calgary,Non-member,Female,Food and beverages,56.56,5.0,14.14,2019-03-22,19:06:00,Credit card,282.8,4.0
227-03-5010,A,Calgary,Member,Female,Home and lifestyle,52.59,8.0,21.036,2019-03-22,19:20:00,Credit card,420.72,8.0
394-30-3170,C,Edmonton,Member,Female,Sports and travel,88.43,8.0,35.372,2019-03-22,19:35:00,Credit card,707.44,4.0
472-15-9636,A,Calgary,Non-member,Male,Home and lifestyle,50.93,8.0,20.372,2019-03-22,19:36:00,Ewallet,407.44,9.0
630-74-5166,A,Calgary,Non-member,Male,Sports and travel,62.13,6.0,18.639,2019-03-22,20:19:00,Cash,372.78,7.0
856-22-8149,B,Calgary,Non-member,Female,Home and lifestyle,25.29,1.0,1.2645,2019-03-23,10:13:00,Ewallet,25.29,6.0
865-92-6136,A,Calgary,Non-member,Male,Food and beverages,52.75,3.0,7.9125,2019-03-23,10:16:00,Ewallet,158.25,10.0
851-28-6367,A,Calgary,Member,Male,Sports and travel,15.5,10.0,7.75,2019-03-23,10:55:00,Ewallet,155.0,8.0
733-29-1227,D,Red Deer,Non-member,Male,Home and lifestyle,55.61,7.0,19.4635,2019-03-23,12:41:00,Cash,389.27,
